Log file open, 01/19/23 18:27:20
[2023.01.19-10.27.21:776][  0]LogShaderCompilers: Guid format shader working directory is -13 characters bigger than the processId version (../../../../../../Download/2023B/demo/ARProject_Demo_UE_5_1/Intermediate/Shaders/WorkingDirectory/7260/).
[2023.01.19-10.27.21:776][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/26598/AppData/Local/Temp/UnrealShaderWorkingDir/885DF7AB4B2FD35852BF5EA9F0787CB0/'.
[2023.01.19-10.27.21:776][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.19-10.27.21:776][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.01.19-10.27.22:379][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.19-10.27.22:514][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Download/2023B/demo/ARProject_Demo_UE_5_1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.19-10.27.22:514][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM5 (0)
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 0
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: ---
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: ---
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.19-10.27.22:662][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.19-10.27.22:714][  0]LogSlate: Using FreeType 2.10.0
[2023.01.19-10.27.22:714][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.19-10.27.22:721][  0]LogHMD: Optional extension XR_KHR_opengl_enable is not available
[2023.01.19-10.27.22:721][  0]LogHMD: Optional extension XR_KHR_vulkan_enable is not available
[2023.01.19-10.27.22:721][  0]LogHMD: Optional extension XR_KHR_vulkan_swapchain_format_list is not available
[2023.01.19-10.27.22:721][  0]LogHMD: Optional extension XR_VARJO_quad_views is not available
[2023.01.19-10.27.22:721][  0]LogHMD: Optional extension XR_KHR_binding_modification is not available
[2023.01.19-10.27.22:721][  0]LogHMD: Optional extension XR_EPIC_view_configuration_fov is not available
[2023.01.19-10.27.22:721][  0]LogHMD: Optional extension XR_EXT_dpad_binding is not available
[2023.01.19-10.27.22:721][  0]LogHMD: Optional extension XR_EXT_active_action_set_priority is not available
[2023.01.19-10.27.22:721][  0]LogHMD: Warning: Required extension XR_EXT_hp_mixed_reality_controller is not available
[2023.01.19-10.27.22:721][  0]LogHMD: Could not enable all required OpenXR extensions for HP Motion Controller on current system. This plugin will be loaded but ignored, but will be enabled on a target platform that supports the required extension.
[2023.01.19-10.27.22:721][  0]LogHMD: Warning: Required extension XR_MSFT_hand_tracking_mesh is not available
[2023.01.19-10.27.22:721][  0]LogHMD: Could not enable all required OpenXR extensions for OpenXRExtensionPlugin on current system. This plugin will be loaded but ignored, but will be enabled on a target platform that supports the required extension.
[2023.01.19-10.27.22:721][  0]LogHMD: Optional extension XR_MSFT_perception_anchor_interop is not available
[2023.01.19-10.27.23:444][  0]LogHMD: Initialized OpenXR on Microsoft Holographic AppRemoting Runtime runtime version 2.8.0
[2023.01.19-10.27.23:444][  0]LogHMD: HolographicRemotingPlugin::SetRemotingStatusText: Connecting...
[2023.01.19-10.27.24:124][  0]LogAssetRegistry: FAssetRegistry took 0.0088 seconds to start up
[2023.01.19-10.27.24:131][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.19-10.27.24:283][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.19-10.27.24:534][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F682800][00000509752B1800 52] GlobalDefaults, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F684000][000005096DDFC800 52] Windows, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F684200][000005096DDF0000 52] WindowsEditor, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F681600][000005096DC15000 52] WindowsServer, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F683C00][000005097F7B0000 52] WindowsClient, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F684E00][000005097F7B5000 52] IOS, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F681200][000005097F7B7800 52] iPadAir2, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F682A00][000005097F7BC800 52] IPadPro, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F682600][000005097F7BA000 52] iPadAir3, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F683800][000005096DDF5000 52] iPadAir4, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F682200][000005097F7C0000 52] iPadAir5, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F683400][000005097F7C5000 52] iPadMini4, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F684600][000005097F7C7800 52] iPadMini5, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F683000][000005097F7CA000 52] iPadMini6, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F686C00][000005097FAD0000 52] iPhone6S, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F686E00][000005097FAD2800 52] iPhone7, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F685800][000005097FAD5000 52] iPodTouch7, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F685E00][000005097FADA000 52] iPhone6SPlus, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F684800][000005097FADC800 52] iPhone7Plus, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F684400][000005097F7B2800 52] iPhoneSE, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F686400][000005097F7CC800 52] iPhone8, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F682000][000005097FAD7800 52] iPhone8Plus, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F682400][000005097FAC0000 52] iPhoneX, 
[2023.01.19-10.27.24:534][  0]LogDeviceProfileManager: 	[000005097F685200][000005097FAC5000 52] iPhoneXS, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F685A00][000005097FAC7800 52] iPhoneXSMax, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F684A00][000005097FACA000 52] iPhoneXR, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F684C00][000005097FACC800 52] iPhone11, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F683A00][000005097F7C2800 52] iPhone11Pro, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F683200][000005097FA90000 52] iPhone11ProMax, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F686600][000005097FA95000 52] iPhoneSE2, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F685400][000005097FA97800 52] iPhone12Mini, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F686000][000005097FA9A000 52] iPhone12, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F686800][000005097FA9C800 52] iPhone12Pro, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F687000][000005097FAC2800 52] iPhone12ProMax, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F685C00][000005097FAA0000 52] iPhone13Mini, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F687E00][000005097FAA5000 52] iPhone13, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F683E00][000005097FAA7800 52] iPhone13Pro, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F687A00][000005097FAAA000 52] iPhone13ProMax, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F685000][000005097FAAC800 52] iPhoneSE3, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F686200][000005097FA92800 52] iPhone14, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F687200][000005097F7E0000 52] iPhone14Plus, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F688000][000005097F7E5000 52] iPhone14Pro, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F685600][000005097F7E7800 52] iPhone14ProMax, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F688E00][000005097F7EA000 52] iPadPro105, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F687600][000005097F7EC800 52] iPadPro129, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F688A00][000005097FAA2800 52] iPadPro97, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F686A00][000005097F7F0000 52] iPadPro2_129, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F683600][000005097F7F5000 52] iPad5, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F688200][000005097F7F7800 52] iPad6, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F689000][000005097F7FA000 52] iPad7, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F687800][000005097F7FC800 52] iPad8, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F689E00][000005097F7E2800 52] iPad9, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F688600][000005097FAE0000 52] iPad10, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F689A00][000005097FAE5000 52] iPadPro11, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F680200][000005097FAE7800 52] iPadPro2_11, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F687C00][000005097FAEA000 52] iPadPro3_11, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F689200][000005097FAEC800 52] iPadPro4_11, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68A000][000005097F7F2800 52] iPadPro3_129, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F688800][000005097FAF0000 52] iPadPro4_129, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68AE00][000005097FAF5000 52] iPadPro5_129, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F689600][000005097FAF7800 52] iPadPro6_129, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68AA00][000005097FAFA000 52] AppleTV, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F687400][000005097FAFC800 52] AppleTV4K, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F688C00][000005097FAE2800 52] AppleTV2_4K, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68A200][000005097FB00000 52] TVOS, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68C000][000005097FB07800 52] Mac, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68C200][000005097FB05000 52] MacEditor, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F689C00][000005097FB0A000 52] MacClient, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68BC00][000005097FB0C800 52] MacServer, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68BE00][000005097FB30000 52] Linux, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68A600][000005097FB32800 52] LinuxEditor, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F688400][000005097FB37800 52] LinuxArm64Editor, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68C400][000005097FB3A000 52] LinuxArm64, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68B000][000005097FB3C800 52] LinuxClient, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68B200][000005097FAF2800 52] LinuxArm64Client, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68AC00][000005097FB35000 52] LinuxServer, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68A400][000005097FB10000 52] LinuxArm64Server, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68BA00][000005097FB15000 52] Android, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68C800][000005097FB17800 52] Android_Preview_OpenGL, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68CE00][000005097FB1A000 52] Android_Preview_Vulkan, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F689400][000005097FB1C800 52] Android_Low, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68D000][000005097FB02800 52] Android_Mid, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68A800][000005097FB50000 52] Android_High, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68DE00][000005097FB55000 52] Android_Default, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68B600][000005097FB57800 52] Android_Adreno4xx, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68DA00][000005097FB5A000 52] Android_Adreno5xx_Low, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68CA00][000005097FB5C800 52] Android_Adreno5xx, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68CC00][000005097FB12800 52] Android_Adreno6xx, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68D200][000005097FB60000 52] Android_Adreno6xx_Vulkan, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68E000][000005097FB65000 52] Android_Adreno7xx, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68B400][000005097FB67800 52] Android_Adreno7xx_Vulkan, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68EE00][000005097FB6A000 52] Android_Mali_T6xx, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68D600][000005097FB6C800 52] Android_Mali_T7xx, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68EA00][000005097FB52800 52] Android_Mali_T8xx, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F689800][000005097FB70000 52] Android_Mali_G71, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68B800][000005097FB75000 52] Android_Mali_G72, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68E200][000005097FB77800 52] Android_Mali_G72_Vulkan, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68F000][000005097FB7A000 52] Android_Mali_G76, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68D800][000005097FB7C800 52] Android_Mali_G76_Vulkan, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68FE00][000005097FB62800 52] Android_Mali_G77, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68E600][000005097FB80000 52] Android_Mali_G77_Vulkan, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68FA00][000005097FB85000 52] Android_Mali_G78, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68C600][000005097FB87800 52] Android_Mali_G78_Vulkan, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68DC00][000005097FB8A000 52] Android_Mali_G710, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F68F200][000005097FB8C800 52] Android_Mali_G710_Vulkan, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097F01E600][000005097FB72800 52] Android_Xclipse_920, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[0000050975F8AC00][000005097FB90000 52] Android_Xclipse_920_Vulkan, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097FB40000][000005097FB95000 52] Android_Vulkan_SM5, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097FB41200][000005097FB97800 52] Android_PowerVR_G6xxx, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097FB41000][000005097FB9A000 52] Android_PowerVR_GT7xxx, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097FB41E00][000005097FB9C800 52] Android_PowerVR_GE8xxx, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097FB40400][000005097FB82800 52] Android_PowerVR_GM9xxx, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097FB40C00][000005097FBB0000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097FB42000][000005097FBB5000 52] Android_TegraK1, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097FB40200][000005097FBB7800 52] Android_Unknown_Vulkan, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097FB42E00][000005097FBBA000 52] Oculus_Quest, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097FB41600][000005097FBBC800 52] Oculus_Quest2, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: 	[000005097FB42A00][000005097FB92800 52] HoloLens, 
[2023.01.19-10.27.24:535][  0]LogDeviceProfileManager: Active device profile: [000005097F684200][000005096DDF0000 52] WindowsEditor
[2023.01.19-10.27.24:535][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.19-10.27.24:535][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Download/2023B/demo/ARProject_Demo_UE_5_1/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.19-10.27.24:538][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.19-10.27.24:540][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.19-10.27.24:540][  0]LogTurnkeySupport: Turnkey Platform: HoloLens: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.18362.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists, Sdk_HasBestVersion")
[2023.01.19-10.27.24:540][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.19-10.27.24:540][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.19-10.27.24:540][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
